Passenger_ID,Stop_ID,Latitude,Longitude,Boarding,Alighting,Passenger_Count,Time,Day,Weather,Traffic_Level,Road_Width,Population_Density,Land_Use,Distance_to_Next_Stop_m,Bus_Frequency,Waiting_Time_min,Bus_Dwell_Time_sec,Walking_Distance_m,Occupancy_pct,Peak_Hour,Bus_Route
9131,BS003,13.004299,77.555507,3,0,13,18:30,Thursday,Sunny,High,21,1716,Residential,699,8,7,20,465,47,Yes,R02
9132,BS031,13.074618,77.5265,23,16,55,08:45,Thursday,Cloudy,Medium,18,3837,Residential,324,11,11,45,204,77,Yes,R03
9133,BS008,13.023875,77.548068,15,5,45,07:45,Wednesday,Sunny,Low,26,4315,Residential,563,8,9,17,62,32,Yes,R01
9134,BS025,13.043058,77.509337,37,1,58,08:30,Monday,Cloudy,Low,10,8971,Residential,311,6,13,35,292,29,Yes,R03
9135,BS010,13.056632,77.50054,15,17,37,12:45,Tuesday,Sunny,Low,28,10409,Mixed,406,18,5,38,376,67,No,R03
9136,BS049,13.018926,77.545287,6,8,28,08:45,Wednesday,Sunny,Low,26,9890,Commercial,463,13,3,43,157,94,Yes,R03
9137,BS016,13.071616,77.558373,10,2,38,18:30,Wednesday,Cloudy,High,16,8109,Mixed,467,11,8,59,468,30,Yes,R03
9138,BS011,13.032823,77.557889,13,7,29,19:15,Saturday,Sunny,Low,13,10102,Commercial,692,15,11,30,157,67,Yes,R01
9139,BS013,13.029882,77.53415,21,23,56,09:30,Tuesday,Sunny,High,8,3837,Institutional,466,12,10,26,67,79,Yes,R03
9140,BS040,13.025908,77.562485,32,17,56,18:30,Saturday,Rainy,High,9,11234,Residential,312,5,2,27,315,54,Yes,R01
9141,BS047,13.048801,77.511182,24,30,73,07:15,Saturday,Sunny,Low,27,1981,Residential,423,20,12,49,249,98,Yes,R02
9142,BS002,13.008567,77.522935,39,18,73,07:00,Friday,Rainy,Medium,29,5470,Institutional,546,18,3,23,271,55,Yes,R03
9143,BS049,13.071712,77.54588,34,13,57,07:30,Thursday,Cloudy,Low,8,11022,Mixed,627,15,3,47,249,53,Yes,R01
9144,BS050,13.079552,77.499785,37,26,68,19:45,Friday,Sunny,Medium,15,10294,Institutional,360,12,5,53,310,35,Yes,R03
9145,BS023,13.019834,77.568691,11,24,37,12:00,Tuesday,Rainy,Medium,21,7115,Mixed,417,18,13,39,155,96,No,R02
9146,BS031,13.07438,77.527667,5,8,36,08:30,Friday,Sunny,High,21,1114,Commercial,306,7,4,34,56,25,Yes,R02
9147,BS017,13.058157,77.505305,38,23,70,09:45,Wednesday,Rainy,High,10,4962,Institutional,408,12,13,56,418,61,Yes,R03
9148,BS047,13.025939,77.554032,27,12,51,09:15,Monday,Sunny,Medium,24,10812,Residential,439,17,2,29,453,90,Yes,R03
9149,BS012,13.000353,77.500768,32,30,80,08:30,Friday,Cloudy,High,18,4159,Mixed,281,13,6,53,207,82,Yes,R02
9150,BS035,13.030362,77.525421,37,23,78,18:30,Saturday,Rainy,Medium,10,4809,Commercial,653,12,6,22,51,87,Yes,R01
9151,BS033,13.053105,77.507614,40,19,72,17:00,Monday,Cloudy,Medium,14,9179,Mixed,307,8,5,20,55,72,Yes,R02
9152,BS025,13.034178,77.493409,37,26,87,17:30,Monday,Rainy,Medium,28,9122,Institutional,557,19,4,54,109,36,Yes,R03
9153,BS014,13.003484,77.531245,16,3,27,07:15,Monday,Sunny,High,15,11709,Residential,634,19,9,55,282,66,Yes,R03
9154,BS009,13.031145,77.526423,27,14,62,18:45,Thursday,Rainy,Medium,30,8317,Residential,615,12,5,29,185,65,Yes,R02
9155,BS001,13.035354,77.552994,33,9,65,17:15,Friday,Cloudy,Medium,24,4532,Mixed,381,17,4,17,221,33,Yes,R02
9156,BS003,13.079665,77.55576,13,5,20,19:45,Thursday,Rainy,Low,20,10895,Mixed,613,9,12,55,429,75,Yes,R02
9157,BS048,13.056359,77.494713,40,24,94,07:15,Monday,Sunny,High,26,10073,Institutional,441,5,3,22,496,50,Yes,R03
9158,BS006,13.052368,77.524703,11,29,40,09:15,Sunday,Cloudy,Medium,29,6896,Residential,543,13,7,48,416,36,Yes,R01
9159,BS016,13.029541,77.530409,40,29,89,09:00,Friday,Rainy,High,20,1646,Commercial,458,16,4,58,465,51,Yes,R02
9160,BS019,13.053249,77.533004,35,9,47,08:00,Saturday,Cloudy,High,15,6494,Commercial,489,9,7,27,273,84,Yes,R03
9161,BS033,13.00281,77.506667,9,20,38,07:15,Thursday,Rainy,Medium,13,6293,Residential,478,20,11,22,198,39,Yes,R03
9162,BS020,13.06212,77.497966,36,18,76,07:30,Wednesday,Sunny,High,28,8536,Residential,373,20,9,56,155,39,Yes,R03
9163,BS044,13.008367,77.505425,31,27,79,12:30,Wednesday,Sunny,Medium,9,6554,Commercial,322,11,7,22,200,20,No,R03
9164,BS001,13.022195,77.537268,17,23,56,19:30,Thursday,Cloudy,Medium,27,3143,Residential,403,15,7,45,295,32,Yes,R03
9165,BS036,13.059146,77.551836,12,20,36,08:30,Saturday,Rainy,High,8,1700,Institutional,282,16,6,51,107,74,Yes,R02
9166,BS033,13.00999,77.507527,31,23,76,12:00,Monday,Rainy,High,21,6522,Mixed,512,7,2,33,108,48,No,R03
9167,BS042,13.062259,77.561458,17,3,39,09:30,Friday,Cloudy,High,12,7529,Residential,268,18,14,50,125,85,Yes,R01
9168,BS012,13.01681,77.513427,5,6,41,09:30,Saturday,Cloudy,Low,14,7552,Mixed,652,7,4,34,108,95,Yes,R02
9169,BS042,13.04085,77.568243,21,17,58,08:15,Monday,Sunny,Low,14,8974,Commercial,348,14,13,47,171,48,Yes,R02
9170,BS006,13.044364,77.504425,40,20,63,07:45,Tuesday,Cloudy,Low,27,11062,Mixed,399,6,11,21,97,31,Yes,R02
9171,BS038,13.044024,77.508312,39,21,64,07:15,Saturday,Rainy,Medium,10,7748,Institutional,631,5,2,21,275,51,Yes,R03
9172,BS048,13.052188,77.537448,5,23,39,09:15,Saturday,Rainy,High,24,8989,Commercial,545,19,3,25,495,58,Yes,R03
9173,BS042,13.004312,77.522283,7,19,31,17:30,Friday,Cloudy,Low,20,1206,Commercial,606,10,10,53,101,28,Yes,R03
9174,BS044,13.020754,77.55451,20,10,41,19:00,Friday,Rainy,Low,8,7892,Residential,384,13,5,52,52,20,Yes,R03
9175,BS031,13.046346,77.540434,24,29,59,12:00,Wednesday,Rainy,High,13,11944,Commercial,495,20,8,58,84,41,No,R02
9176,BS020,13.053691,77.562081,27,21,53,09:00,Tuesday,Sunny,Low,27,1565,Mixed,363,18,13,16,330,92,Yes,R01
9177,BS012,13.073094,77.510651,0,5,13,08:15,Sunday,Cloudy,Low,26,4970,Institutional,370,16,4,47,316,74,Yes,R03
9178,BS022,13.047647,77.561788,28,24,64,09:45,Thursday,Rainy,Low,24,1154,Commercial,371,8,6,52,406,52,Yes,R02
9179,BS030,13.053546,77.549908,2,25,46,19:15,Thursday,Rainy,High,27,2726,Residential,275,15,15,51,71,66,Yes,R02
9180,BS019,13.00081,77.512097,39,19,71,09:30,Wednesday,Rainy,High,8,5170,Mixed,690,20,7,38,340,81,Yes,R03
9181,BS026,13.058372,77.511394,30,19,59,17:15,Thursday,Sunny,High,14,1314,Mixed,509,17,13,17,313,72,Yes,R01
9182,BS002,13.078675,77.569224,34,19,68,17:45,Tuesday,Sunny,Low,23,8587,Residential,314,10,6,30,175,53,Yes,R03
9183,BS043,13.010413,77.513736,7,10,28,12:45,Saturday,Rainy,High,28,6954,Institutional,299,10,10,27,497,80,No,R03
9184,BS046,13.065789,77.537695,1,28,40,07:30,Friday,Rainy,Low,18,9651,Commercial,389,12,6,35,426,45,Yes,R01
9185,BS009,13.052288,77.544628,14,15,40,12:30,Thursday,Cloudy,Low,18,9914,Residential,510,20,14,54,490,72,No,R03
9186,BS019,13.075275,77.537953,20,25,48,12:45,Wednesday,Cloudy,Low,16,11642,Residential,650,12,8,53,297,75,No,R03
9187,BS020,13.002228,77.527162,29,3,37,19:45,Friday,Rainy,Medium,16,10136,Institutional,393,16,3,39,305,26,Yes,R03
9188,BS008,13.024433,77.502743,2,10,28,19:00,Sunday,Cloudy,Low,24,1534,Residential,459,6,11,38,180,96,Yes,R01
9189,BS038,13.061433,77.523641,17,4,46,12:15,Thursday,Rainy,Medium,19,5806,Commercial,434,15,3,18,277,20,No,R01
9190,BS037,13.000122,77.525862,3,17,37,19:00,Monday,Cloudy,High,11,8405,Commercial,272,13,14,30,280,20,Yes,R02
9191,BS019,13.026639,77.564631,36,6,60,12:30,Wednesday,Sunny,Low,30,7020,Mixed,613,19,13,42,364,53,No,R01
9192,BS048,13.031418,77.53087,5,5,15,19:30,Sunday,Sunny,High,15,7567,Institutional,562,12,14,40,221,28,Yes,R02
9193,BS011,13.035664,77.549832,36,6,44,17:15,Friday,Rainy,Medium,27,1030,Commercial,561,18,3,41,322,62,Yes,R01
9194,BS036,13.075783,77.532414,16,19,62,17:30,Wednesday,Cloudy,Low,21,6822,Mixed,287,14,9,22,476,68,Yes,R03
9195,BS042,13.033815,77.509541,10,1,12,07:15,Saturday,Sunny,Medium,28,9030,Institutional,598,6,3,20,490,98,Yes,R03
9196,BS044,13.048632,77.529648,30,6,64,18:15,Saturday,Sunny,Medium,25,10558,Mixed,617,20,14,46,94,22,Yes,R03
9197,BS002,13.051909,77.50519,10,1,40,08:45,Saturday,Cloudy,High,26,2611,Mixed,670,17,5,54,489,84,Yes,R01
9198,BS007,13.024695,77.562911,22,14,52,09:00,Monday,Rainy,Low,24,5195,Commercial,617,7,8,28,197,22,Yes,R02
9199,BS034,13.078275,77.534064,15,5,20,08:45,Thursday,Rainy,Medium,9,9804,Mixed,490,17,6,52,407,78,Yes,R02
9200,BS012,13.008514,77.569287,2,0,27,09:15,Sunday,Rainy,High,8,3699,Commercial,615,15,14,26,100,43,Yes,R01
9201,BS026,13.062923,77.539316,25,22,49,09:30,Tuesday,Cloudy,High,27,10579,Mixed,477,6,13,41,203,90,Yes,R02
9202,BS027,13.068395,77.521495,37,27,65,08:30,Tuesday,Rainy,Medium,9,2244,Institutional,320,18,9,29,285,78,Yes,R01
9203,BS009,13.031612,77.555302,22,24,66,12:15,Tuesday,Sunny,Medium,27,7631,Commercial,417,14,15,50,421,75,No,R01
9204,BS015,13.069142,77.526466,31,5,62,07:45,Monday,Sunny,Low,8,11846,Mixed,675,16,13,44,167,35,Yes,R02
9205,BS002,13.046571,77.567464,24,23,50,17:00,Friday,Rainy,High,8,1764,Mixed,681,15,7,41,83,62,Yes,R03
9206,BS038,13.050156,77.561087,17,29,61,17:15,Tuesday,Rainy,High,12,4318,Mixed,670,15,6,29,329,95,Yes,R03
9207,BS030,13.074354,77.529397,39,24,64,12:30,Saturday,Rainy,Medium,17,7595,Mixed,685,5,14,44,294,32,No,R02
9208,BS042,13.010057,77.555047,21,12,42,12:15,Thursday,Cloudy,Low,17,3614,Mixed,341,18,6,44,215,40,No,R03
9209,BS040,13.047868,77.503562,4,26,45,09:00,Sunday,Sunny,Medium,16,2959,Mixed,553,19,8,23,65,71,Yes,R02
9210,BS019,13.061621,77.498099,26,25,54,12:00,Wednesday,Cloudy,Low,11,8652,Commercial,610,14,10,19,320,53,No,R03
9211,BS043,13.023178,77.558305,39,19,79,19:30,Thursday,Sunny,High,22,3098,Commercial,564,19,11,58,205,95,Yes,R01
9212,BS039,13.030849,77.5422,38,18,64,07:30,Thursday,Sunny,Medium,27,10590,Institutional,491,17,11,56,96,26,Yes,R01
9213,BS024,13.052601,77.552813,19,8,37,12:15,Wednesday,Cloudy,High,18,4296,Institutional,385,6,3,32,303,50,No,R01
9214,BS010,13.068415,77.543864,40,13,71,19:15,Wednesday,Cloudy,Medium,8,7187,Mixed,531,14,10,46,280,30,Yes,R03
9215,BS025,13.000354,77.530192,38,1,44,19:15,Saturday,Sunny,Medium,23,1062,Commercial,533,12,5,34,300,91,Yes,R03
9216,BS041,13.07828,77.562203,10,20,55,19:30,Sunday,Cloudy,Medium,8,3365,Residential,437,7,9,51,129,77,Yes,R02
9217,BS027,13.06449,77.512104,21,7,31,08:00,Tuesday,Sunny,Medium,28,7006,Mixed,598,11,4,34,186,97,Yes,R01
9218,BS044,13.0672,77.522565,22,14,60,07:15,Friday,Rainy,Medium,27,10764,Commercial,602,14,4,21,141,75,Yes,R03
9219,BS013,13.06313,77.516514,29,12,68,09:30,Friday,Cloudy,High,16,4039,Mixed,403,15,12,26,135,99,Yes,R01
9220,BS013,13.078093,77.509821,9,9,48,19:15,Sunday,Rainy,Medium,19,4039,Mixed,625,14,10,18,326,31,Yes,R01
9221,BS040,13.016519,77.54141,29,30,70,18:15,Tuesday,Rainy,Low,10,2739,Institutional,305,15,3,41,346,63,Yes,R02
9222,BS018,13.010241,77.558539,9,24,54,09:45,Sunday,Rainy,High,22,7944,Commercial,302,19,5,53,376,79,Yes,R01
9223,BS012,13.072625,77.492545,39,29,92,09:15,Tuesday,Rainy,Medium,28,1097,Mixed,386,16,3,41,412,46,Yes,R02
9224,BS021,13.068911,77.497357,30,22,76,17:45,Sunday,Sunny,Low,28,10600,Mixed,423,19,13,46,148,85,Yes,R01
9225,BS048,13.072081,77.514942,3,13,35,19:30,Friday,Rainy,Low,30,5407,Residential,342,12,15,26,180,31,Yes,R01
9226,BS014,13.035508,77.514789,24,9,38,07:15,Friday,Rainy,Medium,27,3721,Residential,519,18,2,52,499,60,Yes,R01
9227,BS048,13.03369,77.543257,21,23,47,08:30,Tuesday,Cloudy,Medium,11,1316,Mixed,506,14,11,28,406,97,Yes,R02
9228,BS018,13.000562,77.548509,8,28,66,19:45,Sunday,Cloudy,Low,8,6461,Mixed,613,16,12,49,177,71,Yes,R03
9229,BS025,13.015607,77.494853,27,29,74,12:30,Saturday,Sunny,High,26,7726,Residential,264,16,6,32,304,45,No,R03
9230,BS042,13.019364,77.533139,18,25,67,09:15,Thursday,Rainy,Medium,18,4239,Residential,645,19,5,40,292,86,Yes,R01
9231,BS042,13.036057,77.534796,2,7,39,07:00,Tuesday,Sunny,Low,27,5989,Commercial,322,8,2,57,426,80,Yes,R03
9232,BS004,13.00579,77.531333,24,27,71,18:45,Friday,Sunny,Medium,24,7213,Mixed,450,9,5,16,174,56,Yes,R02
9233,BS039,13.067871,77.535297,20,21,64,19:45,Saturday,Sunny,High,9,6034,Commercial,462,8,14,38,190,93,Yes,R02
9234,BS050,13.007912,77.492033,3,18,23,08:45,Sunday,Cloudy,Medium,25,4521,Commercial,610,7,6,59,164,51,Yes,R03
9235,BS040,13.048147,77.564773,5,14,30,09:00,Wednesday,Sunny,High,17,5417,Commercial,579,9,13,47,268,63,Yes,R03
9236,BS041,13.027874,77.545507,21,13,57,19:15,Thursday,Sunny,Medium,24,11212,Institutional,402,10,6,35,172,58,Yes,R02
9237,BS031,13.076685,77.525906,29,28,72,18:15,Thursday,Cloudy,Medium,30,7798,Mixed,364,14,12,36,205,47,Yes,R03
9238,BS050,13.009747,77.516193,2,4,22,19:30,Wednesday,Sunny,Medium,13,9694,Residential,634,9,3,44,282,58,Yes,R02
9239,BS019,13.053121,77.521265,7,0,23,08:15,Thursday,Sunny,Low,24,10771,Commercial,394,8,2,30,408,52,Yes,R01
9240,BS023,13.025319,77.525002,7,0,25,18:30,Monday,Cloudy,Medium,26,10330,Commercial,428,9,7,15,206,44,Yes,R02
9241,BS003,13.065998,77.503506,4,28,36,18:15,Saturday,Sunny,Medium,26,4169,Commercial,618,7,15,24,329,66,Yes,R03
9242,BS008,13.023355,77.505915,39,1,63,08:15,Friday,Cloudy,High,19,11777,Residential,539,20,13,60,283,92,Yes,R01
9243,BS025,13.037862,77.494353,8,4,37,08:30,Saturday,Sunny,Low,17,2608,Residential,463,7,3,59,362,39,Yes,R03
9244,BS050,13.057622,77.520009,7,3,31,19:30,Wednesday,Cloudy,High,26,9511,Commercial,309,9,3,58,263,43,Yes,R02
9245,BS013,13.047274,77.563274,33,0,36,08:45,Tuesday,Sunny,Medium,30,6453,Mixed,687,13,13,44,171,95,Yes,R03
9246,BS011,13.015155,77.567054,27,5,57,12:00,Thursday,Cloudy,Medium,23,11046,Mixed,444,17,15,26,275,20,No,R03
9247,BS001,13.068737,77.568036,35,13,51,12:30,Sunday,Sunny,Low,12,6478,Commercial,422,10,2,51,425,23,No,R03
9248,BS015,13.049744,77.530487,29,30,63,07:15,Tuesday,Sunny,High,30,9626,Residential,345,9,4,28,455,44,Yes,R03
9249,BS029,13.071265,77.558586,3,19,26,08:15,Tuesday,Cloudy,High,24,4371,Residential,352,13,8,47,317,52,Yes,R01
9250,BS001,13.007085,77.553712,38,23,88,08:00,Sunday,Sunny,High,27,1919,Mixed,509,19,12,55,62,55,Yes,R02
9251,BS029,13.036302,77.511815,14,17,40,18:30,Sunday,Sunny,High,21,2688,Residential,360,20,12,28,458,95,Yes,R03
9252,BS039,13.05217,77.494877,17,13,50,18:45,Saturday,Sunny,Low,30,9016,Residential,253,17,11,21,173,99,Yes,R01
9253,BS007,13.030437,77.497843,2,20,34,19:45,Sunday,Sunny,High,24,7329,Residential,594,13,11,42,469,58,Yes,R02
9254,BS027,13.040339,77.50177,28,5,63,07:30,Tuesday,Rainy,High,14,5733,Mixed,261,17,13,22,488,93,Yes,R02
9255,BS007,13.002287,77.539242,25,26,53,08:30,Tuesday,Cloudy,High,18,10731,Institutional,537,20,14,37,275,21,Yes,R02
9256,BS041,13.050549,77.556665,11,28,62,18:45,Friday,Rainy,High,26,1784,Residential,688,18,7,15,394,37,Yes,R01
9257,BS042,13.011453,77.500135,33,14,60,09:15,Monday,Rainy,Medium,26,5003,Commercial,263,9,11,26,392,49,Yes,R02
9258,BS045,13.070286,77.511577,26,12,44,18:15,Thursday,Sunny,Low,14,5173,Mixed,516,13,5,36,126,79,Yes,R01
9259,BS011,13.017175,77.528498,29,9,60,18:30,Monday,Sunny,Low,10,1208,Residential,630,5,12,50,118,71,Yes,R03
9260,BS015,13.032678,77.540446,24,25,62,08:45,Friday,Rainy,Medium,28,5368,Mixed,288,5,5,24,202,26,Yes,R01
9261,BS026,13.005846,77.498384,1,21,50,08:00,Friday,Sunny,Low,23,3177,Institutional,376,6,4,51,375,79,Yes,R01
9262,BS007,13.001286,77.510639,27,2,29,09:45,Wednesday,Cloudy,High,27,5851,Institutional,452,11,5,26,206,20,Yes,R03
9263,BS027,13.057965,77.519618,25,18,52,07:00,Monday,Rainy,Medium,11,4595,Commercial,624,17,6,17,149,67,Yes,R01
9264,BS010,13.05197,77.500384,9,5,24,08:00,Sunday,Rainy,Low,20,10911,Commercial,628,18,2,44,381,29,Yes,R01
9265,BS041,13.052791,77.56227,13,21,35,07:30,Wednesday,Cloudy,Medium,19,4739,Residential,425,15,12,43,324,63,Yes,R03
9266,BS024,13.028484,77.564441,39,19,78,18:45,Tuesday,Rainy,Medium,15,10383,Residential,541,16,15,42,418,97,Yes,R02
9267,BS034,13.02757,77.510095,4,20,52,09:45,Tuesday,Sunny,Low,27,2431,Residential,357,14,6,28,246,79,Yes,R02
9268,BS010,13.019908,77.529698,7,7,19,07:30,Sunday,Rainy,Low,20,2913,Residential,539,13,15,28,411,66,Yes,R03
9269,BS033,13.012568,77.492346,32,3,56,19:15,Friday,Rainy,Medium,17,7430,Commercial,637,5,8,36,409,28,Yes,R01
9270,BS017,13.003759,77.520693,38,5,63,08:45,Sunday,Rainy,High,26,11736,Institutional,638,14,15,42,373,50,Yes,R01
9271,BS038,13.050034,77.490175,21,26,75,07:00,Friday,Sunny,Medium,23,11458,Commercial,592,15,10,53,213,73,Yes,R01
9272,BS014,13.014442,77.52294,38,11,54,07:00,Sunday,Cloudy,High,13,1255,Institutional,628,13,11,19,335,21,Yes,R01
9273,BS044,13.026388,77.497554,30,30,61,08:00,Sunday,Rainy,Low,17,1601,Residential,680,12,3,54,120,20,Yes,R01
9274,BS017,13.004151,77.551651,26,6,35,09:30,Wednesday,Cloudy,High,29,10393,Mixed,643,9,14,51,381,56,Yes,R02
9275,BS036,13.051476,77.495327,9,8,37,19:00,Tuesday,Cloudy,High,20,5040,Commercial,453,6,14,15,144,22,Yes,R02
9276,BS001,13.054334,77.533554,1,13,42,08:45,Wednesday,Sunny,Medium,26,3350,Residential,273,7,4,39,84,74,Yes,R03
9277,BS003,13.025221,77.512772,21,23,64,07:45,Wednesday,Cloudy,High,29,6320,Residential,273,14,15,60,205,77,Yes,R03
9278,BS028,13.029308,77.497542,9,1,17,08:00,Monday,Sunny,Medium,24,3950,Residential,318,12,5,32,396,58,Yes,R02
9279,BS034,13.026461,77.4951,27,30,62,12:00,Tuesday,Sunny,Medium,14,8573,Mixed,622,18,10,34,432,29,No,R02
9280,BS004,13.001643,77.515306,26,18,45,19:15,Monday,Sunny,Low,17,6374,Commercial,350,8,2,53,175,81,Yes,R01
9281,BS013,13.041004,77.501177,5,6,22,17:15,Friday,Rainy,Medium,21,10023,Commercial,462,11,6,46,105,93,Yes,R01
9282,BS027,13.047413,77.531216,21,5,49,12:30,Saturday,Sunny,High,11,1039,Commercial,305,19,2,15,230,37,No,R01
9283,BS035,13.040551,77.532317,7,25,56,18:45,Saturday,Sunny,High,8,6906,Institutional,461,18,12,25,274,26,Yes,R03
9284,BS020,13.045762,77.56979,4,28,48,17:45,Tuesday,Rainy,Medium,29,11061,Commercial,409,5,11,49,255,47,Yes,R03
9285,BS015,13.056822,77.537952,16,8,25,07:45,Sunday,Rainy,Low,21,8307,Institutional,616,5,10,58,476,51,Yes,R02
9286,BS021,13.053945,77.503657,3,11,39,19:15,Thursday,Rainy,Low,30,4724,Commercial,394,16,15,58,339,65,Yes,R01
9287,BS041,13.044581,77.55157,0,4,33,09:00,Friday,Cloudy,Low,10,5106,Institutional,438,19,10,35,53,24,Yes,R03
9288,BS046,13.032883,77.502866,25,20,59,18:45,Monday,Sunny,Medium,22,6714,Residential,335,17,15,51,423,53,Yes,R02
9289,BS042,13.068508,77.562621,18,12,60,07:15,Thursday,Sunny,High,15,9737,Residential,691,11,5,45,488,28,Yes,R01
9290,BS032,13.030786,77.501838,37,23,64,17:15,Monday,Sunny,Medium,15,5862,Residential,376,6,11,26,275,77,Yes,R02
9291,BS030,13.056991,77.54302,22,19,57,17:00,Saturday,Rainy,Low,8,2219,Institutional,307,8,4,59,172,32,Yes,R01
9292,BS039,13.010727,77.559371,1,7,26,07:30,Friday,Sunny,High,18,3801,Commercial,692,11,7,33,462,81,Yes,R02
9293,BS031,13.050371,77.501726,9,19,50,07:30,Thursday,Rainy,Medium,10,7573,Residential,504,15,13,23,65,34,Yes,R03
9294,BS004,13.056298,77.499922,19,15,57,19:30,Friday,Rainy,Medium,29,5028,Mixed,259,9,9,19,146,77,Yes,R02
9295,BS037,13.079341,77.569608,35,4,57,19:30,Friday,Sunny,Low,20,6930,Mixed,572,19,7,16,486,45,Yes,R03
9296,BS025,13.027975,77.5368,28,23,67,12:30,Monday,Cloudy,Low,12,3428,Institutional,300,18,13,19,444,56,No,R03
9297,BS003,13.05761,77.549405,23,22,74,19:15,Saturday,Sunny,Low,13,10982,Residential,688,13,8,56,373,95,Yes,R02
9298,BS008,13.000048,77.512164,25,16,48,12:30,Tuesday,Cloudy,Medium,16,2551,Institutional,510,17,10,49,111,36,No,R01
9299,BS022,13.055574,77.543607,19,28,73,17:15,Sunday,Rainy,Medium,30,8483,Commercial,648,11,14,47,487,65,Yes,R01
9300,BS049,13.031627,77.496833,17,29,54,19:00,Friday,Sunny,Low,26,1000,Residential,425,7,4,48,84,97,Yes,R01
9301,BS006,13.071863,77.531687,17,30,68,12:30,Friday,Rainy,High,9,6030,Mixed,470,11,10,48,362,45,No,R03
9302,BS040,13.027878,77.521266,23,26,73,19:45,Wednesday,Rainy,Low,9,11034,Commercial,663,5,6,56,237,91,Yes,R03
9303,BS048,13.076211,77.524232,23,16,54,19:15,Saturday,Cloudy,Low,16,11401,Commercial,374,17,11,47,255,71,Yes,R01
9304,BS020,13.064885,77.544273,39,17,67,17:30,Saturday,Sunny,Medium,16,6259,Commercial,380,20,4,21,332,82,Yes,R02
9305,BS001,13.028067,77.492839,23,13,45,12:45,Sunday,Sunny,Low,10,2829,Commercial,472,5,5,43,112,83,No,R03
9306,BS028,13.030807,77.56724,18,15,55,09:15,Tuesday,Sunny,Low,29,3710,Commercial,617,9,7,38,118,57,Yes,R01
9307,BS005,13.027459,77.499737,18,28,48,07:45,Friday,Cloudy,High,17,2695,Institutional,559,5,11,15,356,83,Yes,R01
9308,BS047,13.003833,77.560335,22,28,64,17:15,Saturday,Rainy,Low,21,9557,Institutional,277,11,5,27,497,65,Yes,R03
9309,BS049,13.049087,77.504183,4,22,48,18:45,Wednesday,Cloudy,Low,9,8405,Residential,490,12,6,52,164,29,Yes,R01
9310,BS045,13.057208,77.56305,10,13,43,12:15,Saturday,Rainy,Medium,30,6978,Commercial,558,12,13,34,477,68,No,R02
9311,BS039,13.040697,77.522878,16,17,47,18:30,Sunday,Rainy,High,8,8659,Institutional,650,17,5,40,460,55,Yes,R03
9312,BS035,13.053323,77.565007,17,12,41,07:15,Monday,Sunny,Low,26,5665,Residential,300,9,14,50,218,36,Yes,R03
9313,BS034,13.075621,77.534645,1,11,23,17:15,Monday,Rainy,Low,24,8362,Mixed,409,7,2,20,104,97,Yes,R01
9314,BS036,13.053081,77.513895,7,23,44,08:30,Monday,Sunny,Low,27,11961,Residential,527,9,12,58,241,97,Yes,R02
9315,BS005,13.077648,77.541969,29,25,67,07:15,Sunday,Rainy,Medium,15,1626,Residential,311,13,7,21,343,74,Yes,R03
9316,BS048,13.007401,77.530064,36,4,52,18:00,Sunday,Cloudy,Medium,13,10504,Mixed,615,10,11,45,288,64,Yes,R02
9317,BS035,13.041963,77.505071,32,12,54,12:30,Tuesday,Rainy,High,26,5200,Residential,644,5,6,44,232,71,No,R02
9318,BS047,13.055438,77.49003,10,23,54,08:45,Friday,Sunny,Medium,28,10004,Residential,429,11,15,36,494,84,Yes,R03
9319,BS047,13.076543,77.541879,25,11,46,19:45,Friday,Cloudy,High,19,6998,Commercial,626,14,8,60,357,95,Yes,R01
9320,BS005,13.033465,77.537206,30,24,60,12:30,Wednesday,Sunny,Low,17,1376,Commercial,513,15,10,60,247,67,No,R02
9321,BS021,13.047775,77.54341,28,30,73,19:15,Sunday,Sunny,Medium,30,1566,Residential,385,19,4,19,231,44,Yes,R01
9322,BS039,13.05868,77.543479,2,6,38,07:30,Sunday,Cloudy,High,19,6619,Institutional,685,13,4,31,287,78,Yes,R02
9323,BS001,13.044923,77.494606,16,18,62,09:30,Friday,Cloudy,Medium,12,4966,Residential,633,6,4,44,414,78,Yes,R01
9324,BS048,13.049035,77.506409,31,16,48,07:15,Friday,Rainy,Low,20,11028,Mixed,343,5,8,45,82,71,Yes,R01
9325,BS030,13.064847,77.491035,40,15,56,09:15,Monday,Cloudy,Medium,26,11850,Commercial,697,7,2,25,104,20,Yes,R03
9326,BS010,13.069498,77.503216,15,2,45,17:15,Tuesday,Sunny,Low,14,3820,Residential,259,15,11,49,173,98,Yes,R03
9327,BS038,13.063128,77.518704,30,18,73,19:00,Wednesday,Sunny,Medium,23,8216,Institutional,517,13,6,17,267,31,Yes,R02
9328,BS015,13.019649,77.509522,2,2,30,18:00,Sunday,Sunny,Low,26,11478,Residential,690,10,7,24,76,52,Yes,R01
9329,BS009,13.042643,77.554035,25,18,52,09:15,Wednesday,Rainy,High,19,6896,Commercial,335,20,12,23,198,63,Yes,R02
9330,BS001,13.049434,77.507339,10,22,59,12:00,Friday,Cloudy,High,10,2928,Mixed,456,5,9,21,156,53,No,R01
9331,BS043,13.034153,77.554,12,18,48,09:30,Tuesday,Sunny,Low,24,10374,Residential,590,17,10,29,400,96,Yes,R03
